image1,image2,mos1,mos2,worst1,best1,worst2,best2
BB8New_SaltpepperNoise_5.ply,BB8New_SaltpepperNoise_7.ply,2.964285714,2.8,1.0,4.5,1.0,3.5
Beagle_losslessG-limitlossyA_3.ply,Beagle_losslessG-limitlossyA_4.ply,4.9,4.678571429,2.5,5.0,2.0,5.0
Beagle_losslessG-limitlossyA_3.ply,Beagle_losslessG-limitlossyA_5.ply,4.9,4.3,2.5,5.0,1.5,5.0
Beagle_losslessG-limitlossyA_3.ply,Beagle_losslessG-limitlossyA_6.ply,4.9,3.733333333,2.5,5.0,1.0,4.5
Beagle_losslessG-limitlossyA_3.ply,Beagle_losslessG-limitlossyA_7.ply,4.9,3.285714286,2.5,5.0,1.0,3.5
Beagle_losslessG-limitlossyA_4.ply,Beagle_losslessG-limitlossyA_5.ply,4.678571429,4.3,2.0,5.0,1.5,5.0
Beagle_losslessG-limitlossyA_4.ply,Beagle_losslessG-limitlossyA_6.ply,4.678571429,3.733333333,2.0,5.0,1.0,4.5
Beagle_losslessG-limitlossyA_4.ply,Beagle_losslessG-limitlossyA_7.ply,4.678571429,3.285714286,2.0,5.0,1.0,3.5
Beagle_losslessG-limitlossyA_5.ply,Beagle_losslessG-limitlossyA_6.ply,4.3,3.733333333,1.5,5.0,1.0,4.5
Beagle_losslessG-limitlossyA_5.ply,Beagle_losslessG-limitlossyA_7.ply,4.3,3.285714286,1.5,5.0,1.0,3.5
Beagle_losslessG-limitlossyA_6.ply,Beagle_losslessG-limitlossyA_7.ply,3.733333333,3.285714286,1.0,4.5,1.0,3.5
Beagle_LumaNoise_1.ply,Beagle_LumaNoise_3.ply,4.857142857,3.035714286,2.5,5.0,2.0,5.0
Beagle_LumaNoise_1.ply,Beagle_LumaNoise_4.ply,4.857142857,3.46875,2.5,5.0,1.5,5.0
Beagle_LumaNoise_1.ply,Beagle_LumaNoise_5.ply,4.857142857,2.9,2.5,5.0,1.0,4.5
Beagle_LumaNoise_1.ply,Beagle_LumaNoise_7.ply,4.857142857,3.0,2.5,5.0,1.0,3.5
Beagle_LumaNoise_3.ply,Beagle_LumaNoise_4.ply,3.035714286,3.46875,2.0,5.0,1.5,5.0
Beagle_LumaNoise_3.ply,Beagle_LumaNoise_5.ply,3.035714286,2.9,2.0,5.0,1.0,4.5
Beagle_LumaNoise_3.ply,Beagle_LumaNoise_7.ply,3.035714286,3.0,2.0,5.0,1.0,3.5
Beagle_LumaNoise_4.ply,Beagle_LumaNoise_5.ply,3.46875,2.9,1.5,5.0,1.0,4.5
Beagle_LumaNoise_4.ply,Beagle_LumaNoise_7.ply,3.46875,3.0,1.5,5.0,1.0,3.5
Beagle_LumaNoise_5.ply,Beagle_LumaNoise_7.ply,2.9,3.0,1.0,4.5,1.0,3.5
BirdToucan_losslessG-limitlossyA_3.ply,BirdToucan_losslessG-limitlossyA_4.ply,4.833333333,4.8,2.5,5.0,2.0,5.0
BirdToucan_losslessG-limitlossyA_3.ply,BirdToucan_losslessG-limitlossyA_5.ply,4.833333333,4.333333333,2.5,5.0,1.5,5.0
BirdToucan_losslessG-limitlossyA_3.ply,BirdToucan_losslessG-limitlossyA_6.ply,4.833333333,3.766666667,2.5,5.0,1.0,4.5
BirdToucan_losslessG-limitlossyA_3.ply,BirdToucan_losslessG-limitlossyA_7.ply,4.833333333,3.533333333,2.5,5.0,1.0,3.5
BirdToucan_losslessG-limitlossyA_4.ply,BirdToucan_losslessG-limitlossyA_5.ply,4.8,4.333333333,2.0,5.0,1.5,5.0
BirdToucan_losslessG-limitlossyA_4.ply,BirdToucan_losslessG-limitlossyA_6.ply,4.8,3.766666667,2.0,5.0,1.0,4.5
BirdToucan_losslessG-limitlossyA_4.ply,BirdToucan_losslessG-limitlossyA_7.ply,4.8,3.533333333,2.0,5.0,1.0,3.5
BirdToucan_losslessG-limitlossyA_5.ply,BirdToucan_losslessG-limitlossyA_6.ply,4.333333333,3.766666667,1.5,5.0,1.0,4.5
BirdToucan_losslessG-limitlossyA_5.ply,BirdToucan_losslessG-limitlossyA_7.ply,4.333333333,3.533333333,1.5,5.0,1.0,3.5
BirdToucan_losslessG-limitlossyA_6.ply,BirdToucan_losslessG-limitlossyA_7.ply,3.766666667,3.533333333,1.0,4.5,1.0,3.5
BirdToucan_MeanShift_1.ply,BirdToucan_MeanShift_3.ply,4.821428571,3.714285714,2.5,5.0,2.0,5.0
BirdToucan_MeanShift_1.ply,BirdToucan_MeanShift_4.ply,4.821428571,3.071428571,2.5,5.0,1.5,5.0
BirdToucan_MeanShift_1.ply,BirdToucan_MeanShift_5.ply,4.821428571,3.107142857,2.5,5.0,1.0,4.5
BirdToucan_MeanShift_1.ply,BirdToucan_MeanShift_7.ply,4.821428571,2.428571429,2.5,5.0,1.0,3.5
BirdToucan_MeanShift_3.ply,BirdToucan_MeanShift_4.ply,3.714285714,3.071428571,2.0,5.0,1.5,5.0
BirdToucan_MeanShift_3.ply,BirdToucan_MeanShift_5.ply,3.714285714,3.107142857,2.0,5.0,1.0,4.5
BirdToucan_MeanShift_3.ply,BirdToucan_MeanShift_7.ply,3.714285714,2.428571429,2.0,5.0,1.0,3.5
BirdToucan_MeanShift_4.ply,BirdToucan_MeanShift_5.ply,3.071428571,3.107142857,1.5,5.0,1.0,4.5
BirdToucan_MeanShift_4.ply,BirdToucan_MeanShift_7.ply,3.071428571,2.428571429,1.5,5.0,1.0,3.5
BirdToucan_MeanShift_5.ply,BirdToucan_MeanShift_7.ply,3.107142857,2.428571429,1.0,4.5,1.0,3.5
Birdv1_losslessG-lossyA_3.ply,Birdv1_losslessG-lossyA_4.ply,4.964285714,4.678571429,2.5,5.0,2.0,5.0
Birdv1_losslessG-lossyA_3.ply,Birdv1_losslessG-lossyA_5.ply,4.964285714,3.9,2.5,5.0,1.5,5.0
Birdv1_losslessG-lossyA_3.ply,Birdv1_losslessG-lossyA_6.ply,4.964285714,2.678571429,2.5,5.0,1.0,4.5
Birdv1_losslessG-lossyA_3.ply,Birdv1_losslessG-lossyA_7.ply,4.964285714,2.633333333,2.5,5.0,1.0,3.5
Birdv1_losslessG-lossyA_4.ply,Birdv1_losslessG-lossyA_5.ply,4.678571429,3.9,2.0,5.0,1.5,5.0
Birdv1_losslessG-lossyA_4.ply,Birdv1_losslessG-lossyA_6.ply,4.678571429,2.678571429,2.0,5.0,1.0,4.5
Birdv1_losslessG-lossyA_4.ply,Birdv1_losslessG-lossyA_7.ply,4.678571429,2.633333333,2.0,5.0,1.0,3.5
Birdv1_losslessG-lossyA_5.ply,Birdv1_losslessG-lossyA_6.ply,3.9,2.678571429,1.5,5.0,1.0,4.5
Birdv1_losslessG-lossyA_5.ply,Birdv1_losslessG-lossyA_7.ply,3.9,2.633333333,1.5,5.0,1.0,3.5
Birdv1_losslessG-lossyA_6.ply,Birdv1_losslessG-lossyA_7.ply,2.678571429,2.633333333,1.0,4.5,1.0,3.5
Birdv1_MeanShift_1.ply,Birdv1_MeanShift_3.ply,4.928571429,3.25,2.5,5.0,2.0,5.0
Birdv1_MeanShift_1.ply,Birdv1_MeanShift_4.ply,4.928571429,3.1,2.5,5.0,1.5,5.0
Birdv1_MeanShift_1.ply,Birdv1_MeanShift_5.ply,4.928571429,2.821428571,2.5,5.0,1.0,4.5
Birdv1_MeanShift_1.ply,Birdv1_MeanShift_7.ply,4.928571429,2.8125,2.5,5.0,1.0,3.5
Birdv1_MeanShift_3.ply,Birdv1_MeanShift_4.ply,3.25,3.1,2.0,5.0,1.5,5.0
Birdv1_MeanShift_3.ply,Birdv1_MeanShift_5.ply,3.25,2.821428571,2.0,5.0,1.0,4.5
Birdv1_MeanShift_3.ply,Birdv1_MeanShift_7.ply,3.25,2.8125,2.0,5.0,1.0,3.5
Birdv1_MeanShift_4.ply,Birdv1_MeanShift_5.ply,3.1,2.821428571,1.5,5.0,1.0,4.5
Birdv1_MeanShift_4.ply,Birdv1_MeanShift_7.ply,3.1,2.8125,1.5,5.0,1.0,3.5
Birdv1_MeanShift_5.ply,Birdv1_MeanShift_7.ply,2.821428571,2.8125,1.0,4.5,1.0,3.5
BirdV2_losslessG-lossyA_3.ply,BirdV2_losslessG-lossyA_4.ply,4.75,4.6,2.5,5.0,2.0,5.0
BirdV2_losslessG-lossyA_3.ply,BirdV2_losslessG-lossyA_5.ply,4.75,3.53125,2.5,5.0,1.5,5.0
BirdV2_losslessG-lossyA_3.ply,BirdV2_losslessG-lossyA_6.ply,4.75,3.25,2.5,5.0,1.0,4.5
BirdV2_losslessG-lossyA_3.ply,BirdV2_losslessG-lossyA_7.ply,4.75,3.233333333,2.5,5.0,1.0,3.5
BirdV2_losslessG-lossyA_4.ply,BirdV2_losslessG-lossyA_5.ply,4.6,3.53125,2.0,5.0,1.5,5.0
BirdV2_losslessG-lossyA_4.ply,BirdV2_losslessG-lossyA_6.ply,4.6,3.25,2.0,5.0,1.0,4.5
BirdV2_losslessG-lossyA_4.ply,BirdV2_losslessG-lossyA_7.ply,4.6,3.233333333,2.0,5.0,1.0,3.5
BirdV2_losslessG-lossyA_5.ply,BirdV2_losslessG-lossyA_6.ply,3.53125,3.25,1.5,5.0,1.0,4.5
BirdV2_losslessG-lossyA_5.ply,BirdV2_losslessG-lossyA_7.ply,3.53125,3.233333333,1.5,5.0,1.0,3.5
BirdV2_losslessG-lossyA_6.ply,BirdV2_losslessG-lossyA_7.ply,3.25,3.233333333,1.0,4.5,1.0,3.5
BirdV3_MultiplicativeGaussianNoise_1.ply,BirdV3_MultiplicativeGaussianNoise_3.ply,3.566666667,3.21875,2.5,5.0,2.0,5.0
BirdV3_MultiplicativeGaussianNoise_1.ply,BirdV3_MultiplicativeGaussianNoise_4.ply,3.566666667,2.9,2.5,5.0,1.5,5.0
BirdV3_MultiplicativeGaussianNoise_1.ply,BirdV3_MultiplicativeGaussianNoise_5.ply,3.566666667,3.0,2.5,5.0,1.0,4.5
BirdV3_MultiplicativeGaussianNoise_1.ply,BirdV3_MultiplicativeGaussianNoise_7.ply,3.566666667,2.84375,2.5,5.0,1.0,3.5
BirdV3_MultiplicativeGaussianNoise_3.ply,BirdV3_MultiplicativeGaussianNoise_4.ply,3.21875,2.9,2.0,5.0,1.5,5.0
BirdV3_MultiplicativeGaussianNoise_3.ply,BirdV3_MultiplicativeGaussianNoise_5.ply,3.21875,3.0,2.0,5.0,1.0,4.5
BirdV3_MultiplicativeGaussianNoise_3.ply,BirdV3_MultiplicativeGaussianNoise_7.ply,3.21875,2.84375,2.0,5.0,1.0,3.5
BirdV3_MultiplicativeGaussianNoise_4.ply,BirdV3_MultiplicativeGaussianNoise_5.ply,2.9,3.0,1.5,5.0,1.0,4.5
BirdV3_MultiplicativeGaussianNoise_4.ply,BirdV3_MultiplicativeGaussianNoise_7.ply,2.9,2.84375,1.5,5.0,1.0,3.5
BirdV3_MultiplicativeGaussianNoise_5.ply,BirdV3_MultiplicativeGaussianNoise_7.ply,3.0,2.84375,1.0,4.5,1.0,3.5
BirdV4_MultiplicativeGaussianNoise_1.ply,BirdV4_MultiplicativeGaussianNoise_3.ply,3.607142857,3.357142857,2.5,5.0,2.0,5.0
BirdV4_MultiplicativeGaussianNoise_1.ply,BirdV4_MultiplicativeGaussianNoise_4.ply,3.607142857,3.178571429,2.5,5.0,1.5,5.0
BirdV4_MultiplicativeGaussianNoise_1.ply,BirdV4_MultiplicativeGaussianNoise_5.ply,3.607142857,2.933333333,2.5,5.0,1.0,4.5
BirdV4_MultiplicativeGaussianNoise_1.ply,BirdV4_MultiplicativeGaussianNoise_7.ply,3.607142857,2.535714286,2.5,5.0,1.0,3.5
BirdV4_MultiplicativeGaussianNoise_3.ply,BirdV4_MultiplicativeGaussianNoise_4.ply,3.357142857,3.178571429,2.0,5.0,1.5,5.0
BirdV4_MultiplicativeGaussianNoise_3.ply,BirdV4_MultiplicativeGaussianNoise_5.ply,3.357142857,2.933333333,2.0,5.0,1.0,4.5
BirdV4_MultiplicativeGaussianNoise_3.ply,BirdV4_MultiplicativeGaussianNoise_7.ply,3.357142857,2.535714286,2.0,5.0,1.0,3.5
BirdV4_MultiplicativeGaussianNoise_4.ply,BirdV4_MultiplicativeGaussianNoise_5.ply,3.178571429,2.933333333,1.5,5.0,1.0,4.5
BirdV4_MultiplicativeGaussianNoise_4.ply,BirdV4_MultiplicativeGaussianNoise_7.ply,3.178571429,2.535714286,1.5,5.0,1.0,3.5
BirdV4_MultiplicativeGaussianNoise_5.ply,BirdV4_MultiplicativeGaussianNoise_7.ply,2.933333333,2.535714286,1.0,4.5,1.0,3.5
Birdv5_Octree_1.ply,Birdv5_Octree_2.ply,3.642857143,2.464285714,2.5,5.0,2.0,5.0
Birdv5_Octree_1.ply,Birdv5_Octree_3.ply,3.642857143,2.392857143,2.5,5.0,1.5,5.0
Birdv5_Octree_1.ply,Birdv5_Octree_4.ply,3.642857143,2.142857143,2.5,5.0,1.0,4.5
Birdv5_Octree_1.ply,Birdv5_Octree_5.ply,3.642857143,2.035714286,2.5,5.0,1.0,3.5
Birdv5_Octree_2.ply,Birdv5_Octree_3.ply,2.464285714,2.392857143,2.0,5.0,1.5,5.0
Birdv5_Octree_2.ply,Birdv5_Octree_4.ply,2.464285714,2.142857143,2.0,5.0,1.0,4.5
Birdv5_Octree_2.ply,Birdv5_Octree_5.ply,2.464285714,2.035714286,2.0,5.0,1.0,3.5
Birdv5_Octree_3.ply,Birdv5_Octree_4.ply,2.392857143,2.142857143,1.5,5.0,1.0,4.5
Birdv5_Octree_3.ply,Birdv5_Octree_5.ply,2.392857143,2.035714286,1.5,5.0,1.0,3.5
Birdv5_Octree_4.ply,Birdv5_Octree_5.ply,2.142857143,2.035714286,1.0,4.5,1.0,3.5
BirdV6_Octree_1.ply,BirdV6_Octree_2.ply,3.25,2.766666667,2.5,5.0,2.0,5.0
BirdV6_Octree_1.ply,BirdV6_Octree_3.ply,3.25,2.714285714,2.5,5.0,1.5,5.0
BirdV6_Octree_1.ply,BirdV6_Octree_4.ply,3.25,2.40625,2.5,5.0,1.0,4.5
BirdV6_Octree_1.ply,BirdV6_Octree_5.ply,3.25,2.357142857,2.5,5.0,1.0,3.5
BirdV6_Octree_2.ply,BirdV6_Octree_3.ply,2.766666667,2.714285714,2.0,5.0,1.5,5.0
BirdV6_Octree_2.ply,BirdV6_Octree_4.ply,2.766666667,2.40625,2.0,5.0,1.0,4.5
BirdV6_Octree_2.ply,BirdV6_Octree_5.ply,2.766666667,2.357142857,2.0,5.0,1.0,3.5
BirdV6_Octree_3.ply,BirdV6_Octree_4.ply,2.714285714,2.40625,1.5,5.0,1.0,4.5
BirdV6_Octree_3.ply,BirdV6_Octree_5.ply,2.714285714,2.357142857,1.5,5.0,1.0,3.5
BirdV6_Octree_4.ply,BirdV6_Octree_5.ply,2.40625,2.357142857,1.0,4.5,1.0,3.5
BricksWall_GammaNoise_1.ply,BricksWall_GammaNoise_3.ply,3.78125,3.321428571,2.5,5.0,2.0,5.0
BricksWall_GammaNoise_1.ply,BricksWall_GammaNoise_4.ply,3.78125,3.4375,2.5,5.0,1.5,5.0
BricksWall_GammaNoise_1.ply,BricksWall_GammaNoise_5.ply,3.78125,3.321428571,2.5,5.0,1.0,4.5
BricksWall_GammaNoise_1.ply,BricksWall_GammaNoise_7.ply,3.78125,2.535714286,2.5,5.0,1.0,3.5
BricksWall_GammaNoise_3.ply,BricksWall_GammaNoise_4.ply,3.321428571,3.4375,2.0,5.0,1.5,5.0
BricksWall_GammaNoise_3.ply,BricksWall_GammaNoise_5.ply,3.321428571,3.321428571,2.0,5.0,1.0,4.5
BricksWall_GammaNoise_3.ply,BricksWall_GammaNoise_7.ply,3.321428571,2.535714286,2.0,5.0,1.0,3.5
BricksWall_GammaNoise_4.ply,BricksWall_GammaNoise_5.ply,3.4375,3.321428571,1.5,5.0,1.0,4.5
BricksWall_GammaNoise_4.ply,BricksWall_GammaNoise_7.ply,3.4375,2.535714286,1.5,5.0,1.0,3.5
BricksWall_GammaNoise_5.ply,BricksWall_GammaNoise_7.ply,3.321428571,2.535714286,1.0,4.5,1.0,3.5
BricksWall_HighFrequencyNoise_3.ply,BricksWall_HighFrequencyNoise_4.ply,4.25,4.178571429,2.5,5.0,2.0,5.0
BricksWall_HighFrequencyNoise_3.ply,BricksWall_HighFrequencyNoise_5.ply,4.25,3.6875,2.5,5.0,1.5,5.0
BricksWall_HighFrequencyNoise_3.ply,BricksWall_HighFrequencyNoise_6.ply,4.25,3.357142857,2.5,5.0,1.0,4.5
BricksWall_HighFrequencyNoise_3.ply,BricksWall_HighFrequencyNoise_7.ply,4.25,3.107142857,2.5,5.0,1.0,3.5
BricksWall_HighFrequencyNoise_4.ply,BricksWall_HighFrequencyNoise_5.ply,4.178571429,3.6875,2.0,5.0,1.5,5.0
BricksWall_HighFrequencyNoise_4.ply,BricksWall_HighFrequencyNoise_6.ply,4.178571429,3.357142857,2.0,5.0,1.0,4.5
BricksWall_HighFrequencyNoise_4.ply,BricksWall_HighFrequencyNoise_7.ply,4.178571429,3.107142857,2.0,5.0,1.0,3.5
BricksWall_HighFrequencyNoise_5.ply,BricksWall_HighFrequencyNoise_6.ply,3.6875,3.357142857,1.5,5.0,1.0,4.5
BricksWall_HighFrequencyNoise_5.ply,BricksWall_HighFrequencyNoise_7.ply,3.6875,3.107142857,1.5,5.0,1.0,3.5
BricksWall_HighFrequencyNoise_6.ply,BricksWall_HighFrequencyNoise_7.ply,3.357142857,3.107142857,1.0,4.5,1.0,3.5
BricksWall_limitlossyG-lossyA_3.ply,BricksWall_limitlossyG-lossyA_4.ply,4.678571429,4.71875,2.5,5.0,2.0,5.0
BricksWall_limitlossyG-lossyA_3.ply,BricksWall_limitlossyG-lossyA_5.ply,4.678571429,2.821428571,2.5,5.0,1.5,5.0
BricksWall_limitlossyG-lossyA_3.ply,BricksWall_limitlossyG-lossyA_6.ply,4.678571429,1.84375,2.5,5.0,1.0,4.5
BricksWall_limitlossyG-lossyA_3.ply,BricksWall_limitlossyG-lossyA_7.ply,4.678571429,1.1,2.5,5.0,1.0,3.5
BricksWall_limitlossyG-lossyA_4.ply,BricksWall_limitlossyG-lossyA_5.ply,4.71875,2.821428571,2.0,5.0,1.5,5.0
BricksWall_limitlossyG-lossyA_4.ply,BricksWall_limitlossyG-lossyA_6.ply,4.71875,1.84375,2.0,5.0,1.0,4.5
BricksWall_limitlossyG-lossyA_4.ply,BricksWall_limitlossyG-lossyA_7.ply,4.71875,1.1,2.0,5.0,1.0,3.5
BricksWall_limitlossyG-lossyA_5.ply,BricksWall_limitlossyG-lossyA_6.ply,2.821428571,1.84375,1.5,5.0,1.0,4.5
BricksWall_limitlossyG-lossyA_5.ply,BricksWall_limitlossyG-lossyA_7.ply,2.821428571,1.1,1.5,5.0,1.0,3.5
BricksWall_limitlossyG-lossyA_6.ply,BricksWall_limitlossyG-lossyA_7.ply,1.84375,1.1,1.0,4.5,1.0,3.5
BricksWall_QuantizationNoise_1.ply,BricksWall_QuantizationNoise_3.ply,4.03125,3.966666667,2.5,5.0,2.0,5.0
BricksWall_QuantizationNoise_1.ply,BricksWall_QuantizationNoise_4.ply,4.03125,3.285714286,2.5,5.0,1.5,5.0
BricksWall_QuantizationNoise_1.ply,BricksWall_QuantizationNoise_5.ply,4.03125,3.821428571,2.5,5.0,1.0,4.5
BricksWall_QuantizationNoise_1.ply,BricksWall_QuantizationNoise_7.ply,4.03125,3.178571429,2.5,5.0,1.0,3.5
BricksWall_QuantizationNoise_3.ply,BricksWall_QuantizationNoise_4.ply,3.966666667,3.285714286,2.0,5.0,1.5,5.0
BricksWall_QuantizationNoise_3.ply,BricksWall_QuantizationNoise_5.ply,3.966666667,3.821428571,2.0,5.0,1.0,4.5
BricksWall_QuantizationNoise_3.ply,BricksWall_QuantizationNoise_7.ply,3.966666667,3.178571429,2.0,5.0,1.0,3.5
BricksWall_QuantizationNoise_4.ply,BricksWall_QuantizationNoise_5.ply,3.285714286,3.821428571,1.5,5.0,1.0,4.5
BricksWall_QuantizationNoise_4.ply,BricksWall_QuantizationNoise_7.ply,3.285714286,3.178571429,1.5,5.0,1.0,3.5
BricksWall_QuantizationNoise_5.ply,BricksWall_QuantizationNoise_7.ply,3.821428571,3.178571429,1.0,4.5,1.0,3.5
bristleback_GaussianNoise_1.ply,bristleback_GaussianNoise_3.ply,3.428571429,3.5,2.5,5.0,2.0,5.0
bristleback_GaussianNoise_1.ply,bristleback_GaussianNoise_4.ply,3.428571429,3.2,2.5,5.0,1.5,5.0
bristleback_GaussianNoise_1.ply,bristleback_GaussianNoise_5.ply,3.428571429,2.785714286,2.5,5.0,1.0,4.5
bristleback_GaussianNoise_1.ply,bristleback_GaussianNoise_7.ply,3.428571429,2.4,2.5,5.0,1.0,3.5
bristleback_GaussianNoise_3.ply,bristleback_GaussianNoise_4.ply,3.5,3.2,2.0,5.0,1.5,5.0
bristleback_GaussianNoise_3.ply,bristleback_GaussianNoise_5.ply,3.5,2.785714286,2.0,5.0,1.0,4.5
bristleback_GaussianNoise_3.ply,bristleback_GaussianNoise_7.ply,3.5,2.4,2.0,5.0,1.0,3.5
bristleback_GaussianNoise_4.ply,bristleback_GaussianNoise_5.ply,3.2,2.785714286,1.5,5.0,1.0,4.5
bristleback_GaussianNoise_4.ply,bristleback_GaussianNoise_7.ply,3.2,2.4,1.5,5.0,1.0,3.5
bristleback_GaussianNoise_5.ply,bristleback_GaussianNoise_7.ply,2.785714286,2.4,1.0,4.5,1.0,3.5
bristleback_MultiplicativeGaussianNoise_1.ply,bristleback_MultiplicativeGaussianNoise_3.ply,3.535714286,3.214285714,2.5,5.0,2.0,5.0
bristleback_MultiplicativeGaussianNoise_1.ply,bristleback_MultiplicativeGaussianNoise_4.ply,3.535714286,2.964285714,2.5,5.0,1.5,5.0
bristleback_MultiplicativeGaussianNoise_1.ply,bristleback_MultiplicativeGaussianNoise_5.ply,3.535714286,3.03125,2.5,5.0,1.0,4.5
bristleback_MultiplicativeGaussianNoise_1.ply,bristleback_MultiplicativeGaussianNoise_7.ply,3.535714286,2.766666667,2.5,5.0,1.0,3.5
bristleback_MultiplicativeGaussianNoise_3.ply,bristleback_MultiplicativeGaussianNoise_4.ply,3.214285714,2.964285714,2.0,5.0,1.5,5.0
bristleback_MultiplicativeGaussianNoise_3.ply,bristleback_MultiplicativeGaussianNoise_5.ply,3.214285714,3.03125,2.0,5.0,1.0,4.5
bristleback_MultiplicativeGaussianNoise_3.ply,bristleback_MultiplicativeGaussianNoise_7.ply,3.214285714,2.766666667,2.0,5.0,1.0,3.5
bristleback_MultiplicativeGaussianNoise_4.ply,bristleback_MultiplicativeGaussianNoise_5.ply,2.964285714,3.03125,1.5,5.0,1.0,4.5
bristleback_MultiplicativeGaussianNoise_4.ply,bristleback_MultiplicativeGaussianNoise_7.ply,2.964285714,2.766666667,1.5,5.0,1.0,3.5
bristleback_MultiplicativeGaussianNoise_5.ply,bristleback_MultiplicativeGaussianNoise_7.ply,3.03125,2.766666667,1.0,4.5,1.0,3.5
