image1,image2,mos1,mos2,worst1,best1,worst2,best2
Duck_CorrelatedGaussianNoise_3.ply,Duck_CorrelatedGaussianNoise_4.ply,3.53125,3.214285714,1.5,5.0,1.0,4.5
Duck_CorrelatedGaussianNoise_3.ply,Duck_CorrelatedGaussianNoise_5.ply,3.53125,3.125,1.5,5.0,1.0,3.5
Duck_CorrelatedGaussianNoise_4.ply,Duck_CorrelatedGaussianNoise_5.ply,3.214285714,3.125,1.0,4.5,1.0,3.5
Duck_RayleighNoise_1.ply,Duck_RayleighNoise_3.ply,4.5,3.25,2.5,5.0,2.0,5.0
Duck_RayleighNoise_1.ply,Duck_RayleighNoise_4.ply,4.5,3.15625,2.5,5.0,1.5,5.0
Duck_RayleighNoise_1.ply,Duck_RayleighNoise_5.ply,4.5,3.0,2.5,5.0,1.0,4.5
Duck_RayleighNoise_1.ply,Duck_RayleighNoise_7.ply,4.5,2.5,2.5,5.0,1.0,3.5
Duck_RayleighNoise_3.ply,Duck_RayleighNoise_4.ply,3.25,3.15625,2.0,5.0,1.5,5.0
Duck_RayleighNoise_3.ply,Duck_RayleighNoise_5.ply,3.25,3.0,2.0,5.0,1.0,4.5
Duck_RayleighNoise_3.ply,Duck_RayleighNoise_7.ply,3.25,2.5,2.0,5.0,1.0,3.5
Duck_RayleighNoise_4.ply,Duck_RayleighNoise_5.ply,3.15625,3.0,1.5,5.0,1.0,4.5
Duck_RayleighNoise_4.ply,Duck_RayleighNoise_7.ply,3.15625,2.5,1.5,5.0,1.0,3.5
Duck_RayleighNoise_5.ply,Duck_RayleighNoise_7.ply,3.0,2.5,1.0,4.5,1.0,3.5
DuckV1_CorrelatedGaussianNoise_1.ply,DuckV1_CorrelatedGaussianNoise_2.ply,4.714285714,4.142857143,2.5,5.0,2.0,5.0
DuckV1_CorrelatedGaussianNoise_1.ply,DuckV1_CorrelatedGaussianNoise_3.ply,4.714285714,3.75,2.5,5.0,1.5,5.0
DuckV1_CorrelatedGaussianNoise_1.ply,DuckV1_CorrelatedGaussianNoise_4.ply,4.714285714,3.392857143,2.5,5.0,1.0,4.5
DuckV1_CorrelatedGaussianNoise_1.ply,DuckV1_CorrelatedGaussianNoise_5.ply,4.714285714,3.166666667,2.5,5.0,1.0,3.5
DuckV1_CorrelatedGaussianNoise_2.ply,DuckV1_CorrelatedGaussianNoise_3.ply,4.142857143,3.75,2.0,5.0,1.5,5.0
DuckV1_CorrelatedGaussianNoise_2.ply,DuckV1_CorrelatedGaussianNoise_4.ply,4.142857143,3.392857143,2.0,5.0,1.0,4.5
DuckV1_CorrelatedGaussianNoise_2.ply,DuckV1_CorrelatedGaussianNoise_5.ply,4.142857143,3.166666667,2.0,5.0,1.0,3.5
DuckV1_CorrelatedGaussianNoise_3.ply,DuckV1_CorrelatedGaussianNoise_4.ply,3.75,3.392857143,1.5,5.0,1.0,4.5
DuckV1_CorrelatedGaussianNoise_3.ply,DuckV1_CorrelatedGaussianNoise_5.ply,3.75,3.166666667,1.5,5.0,1.0,3.5
DuckV1_CorrelatedGaussianNoise_4.ply,DuckV1_CorrelatedGaussianNoise_5.ply,3.392857143,3.166666667,1.0,4.5,1.0,3.5
DuckV1_reconstruction_3.ply,DuckV1_reconstruction_4.ply,3.821428571,4.0,2.5,5.0,2.0,5.0
DuckV1_reconstruction_3.ply,DuckV1_reconstruction_5.ply,3.821428571,3.733333333,2.5,5.0,1.5,5.0
DuckV1_reconstruction_3.ply,DuckV1_reconstruction_6.ply,3.821428571,3.6875,2.5,5.0,1.0,4.5
DuckV1_reconstruction_3.ply,DuckV1_reconstruction_7.ply,3.821428571,2.785714286,2.5,5.0,1.0,3.5
DuckV1_reconstruction_4.ply,DuckV1_reconstruction_5.ply,4.0,3.733333333,2.0,5.0,1.5,5.0
DuckV1_reconstruction_4.ply,DuckV1_reconstruction_6.ply,4.0,3.6875,2.0,5.0,1.0,4.5
DuckV1_reconstruction_4.ply,DuckV1_reconstruction_7.ply,4.0,2.785714286,2.0,5.0,1.0,3.5
DuckV1_reconstruction_5.ply,DuckV1_reconstruction_6.ply,3.733333333,3.6875,1.5,5.0,1.0,4.5
DuckV1_reconstruction_5.ply,DuckV1_reconstruction_7.ply,3.733333333,2.785714286,1.5,5.0,1.0,3.5
DuckV1_reconstruction_6.ply,DuckV1_reconstruction_7.ply,3.6875,2.785714286,1.0,4.5,1.0,3.5
EasternHognoseSnake_DownSample_3.ply,EasternHognoseSnake_DownSample_4.ply,4.535714286,4.133333333,2.5,5.0,2.0,5.0
EasternHognoseSnake_DownSample_3.ply,EasternHognoseSnake_DownSample_5.ply,4.535714286,3.964285714,2.5,5.0,1.5,5.0
EasternHognoseSnake_DownSample_3.ply,EasternHognoseSnake_DownSample_6.ply,4.535714286,3.333333333,2.5,5.0,1.0,4.5
EasternHognoseSnake_DownSample_3.ply,EasternHognoseSnake_DownSample_7.ply,4.535714286,2.9375,2.5,5.0,1.0,3.5
EasternHognoseSnake_DownSample_4.ply,EasternHognoseSnake_DownSample_5.ply,4.133333333,3.964285714,2.0,5.0,1.5,5.0
EasternHognoseSnake_DownSample_4.ply,EasternHognoseSnake_DownSample_6.ply,4.133333333,3.333333333,2.0,5.0,1.0,4.5
EasternHognoseSnake_DownSample_4.ply,EasternHognoseSnake_DownSample_7.ply,4.133333333,2.9375,2.0,5.0,1.0,3.5
EasternHognoseSnake_DownSample_5.ply,EasternHognoseSnake_DownSample_6.ply,3.964285714,3.333333333,1.5,5.0,1.0,4.5
EasternHognoseSnake_DownSample_5.ply,EasternHognoseSnake_DownSample_7.ply,3.964285714,2.9375,1.5,5.0,1.0,3.5
EasternHognoseSnake_DownSample_6.ply,EasternHognoseSnake_DownSample_7.ply,3.333333333,2.9375,1.0,4.5,1.0,3.5
EmperorPenguin_DownSample_3.ply,EmperorPenguin_DownSample_4.ply,4.125,3.571428571,2.5,5.0,2.0,5.0
EmperorPenguin_DownSample_3.ply,EmperorPenguin_DownSample_5.ply,4.125,3.375,2.5,5.0,1.5,5.0
EmperorPenguin_DownSample_3.ply,EmperorPenguin_DownSample_6.ply,4.125,3.0,2.5,5.0,1.0,4.5
EmperorPenguin_DownSample_3.ply,EmperorPenguin_DownSample_7.ply,4.125,2.785714286,2.5,5.0,1.0,3.5
EmperorPenguin_DownSample_4.ply,EmperorPenguin_DownSample_5.ply,3.571428571,3.375,2.0,5.0,1.5,5.0
EmperorPenguin_DownSample_4.ply,EmperorPenguin_DownSample_6.ply,3.571428571,3.0,2.0,5.0,1.0,4.5
EmperorPenguin_DownSample_4.ply,EmperorPenguin_DownSample_7.ply,3.571428571,2.785714286,2.0,5.0,1.0,3.5
EmperorPenguin_DownSample_5.ply,EmperorPenguin_DownSample_6.ply,3.375,3.0,1.5,5.0,1.0,4.5
EmperorPenguin_DownSample_5.ply,EmperorPenguin_DownSample_7.ply,3.375,2.785714286,1.5,5.0,1.0,3.5
EmperorPenguin_DownSample_6.ply,EmperorPenguin_DownSample_7.ply,3.0,2.785714286,1.0,4.5,1.0,3.5
exercise_losslessG-lossyA_3.ply,exercise_losslessG-lossyA_4.ply,4.821428571,3.5,2.5,5.0,2.0,5.0
exercise_losslessG-lossyA_3.ply,exercise_losslessG-lossyA_5.ply,4.821428571,3.40625,2.5,5.0,1.5,5.0
exercise_losslessG-lossyA_3.ply,exercise_losslessG-lossyA_6.ply,4.821428571,2.71875,2.5,5.0,1.0,4.5
exercise_losslessG-lossyA_3.ply,exercise_losslessG-lossyA_7.ply,4.821428571,2.178571429,2.5,5.0,1.0,3.5
exercise_losslessG-lossyA_4.ply,exercise_losslessG-lossyA_5.ply,3.5,3.40625,2.0,5.0,1.5,5.0
exercise_losslessG-lossyA_4.ply,exercise_losslessG-lossyA_6.ply,3.5,2.71875,2.0,5.0,1.0,4.5
exercise_losslessG-lossyA_4.ply,exercise_losslessG-lossyA_7.ply,3.5,2.178571429,2.0,5.0,1.0,3.5
exercise_losslessG-lossyA_5.ply,exercise_losslessG-lossyA_6.ply,3.40625,2.71875,1.5,5.0,1.0,4.5
exercise_losslessG-lossyA_5.ply,exercise_losslessG-lossyA_7.ply,3.40625,2.178571429,1.5,5.0,1.0,3.5
exercise_losslessG-lossyA_6.ply,exercise_losslessG-lossyA_7.ply,2.71875,2.178571429,1.0,4.5,1.0,3.5
exercise_lossy-geom-lossy-attrs_3.ply,exercise_lossy-geom-lossy-attrs_4.ply,4.678571429,3.857142857,2.5,5.0,2.0,5.0
exercise_lossy-geom-lossy-attrs_3.ply,exercise_lossy-geom-lossy-attrs_5.ply,4.678571429,3.285714286,2.5,5.0,1.5,5.0
exercise_lossy-geom-lossy-attrs_3.ply,exercise_lossy-geom-lossy-attrs_6.ply,4.678571429,2.678571429,2.5,5.0,1.0,4.5
exercise_lossy-geom-lossy-attrs_3.ply,exercise_lossy-geom-lossy-attrs_7.ply,4.678571429,1.607142857,2.5,5.0,1.0,3.5
exercise_lossy-geom-lossy-attrs_4.ply,exercise_lossy-geom-lossy-attrs_5.ply,3.857142857,3.285714286,2.0,5.0,1.5,5.0
exercise_lossy-geom-lossy-attrs_4.ply,exercise_lossy-geom-lossy-attrs_6.ply,3.857142857,2.678571429,2.0,5.0,1.0,4.5
exercise_lossy-geom-lossy-attrs_4.ply,exercise_lossy-geom-lossy-attrs_7.ply,3.857142857,1.607142857,2.0,5.0,1.0,3.5
exercise_lossy-geom-lossy-attrs_5.ply,exercise_lossy-geom-lossy-attrs_6.ply,3.285714286,2.678571429,1.5,5.0,1.0,4.5
exercise_lossy-geom-lossy-attrs_5.ply,exercise_lossy-geom-lossy-attrs_7.ply,3.285714286,1.607142857,1.5,5.0,1.0,3.5
exercise_lossy-geom-lossy-attrs_6.ply,exercise_lossy-geom-lossy-attrs_7.ply,2.678571429,1.607142857,1.0,4.5,1.0,3.5
exercise_RayleighNoise_1.ply,exercise_RayleighNoise_3.ply,4.178571429,3.3125,2.5,5.0,2.0,5.0
exercise_RayleighNoise_1.ply,exercise_RayleighNoise_4.ply,4.178571429,2.892857143,2.5,5.0,1.5,5.0
exercise_RayleighNoise_1.ply,exercise_RayleighNoise_5.ply,4.178571429,2.714285714,2.5,5.0,1.0,4.5
exercise_RayleighNoise_1.ply,exercise_RayleighNoise_7.ply,4.178571429,2.392857143,2.5,5.0,1.0,3.5
exercise_RayleighNoise_3.ply,exercise_RayleighNoise_4.ply,3.3125,2.892857143,2.0,5.0,1.5,5.0
exercise_RayleighNoise_3.ply,exercise_RayleighNoise_5.ply,3.3125,2.714285714,2.0,5.0,1.0,4.5
exercise_RayleighNoise_3.ply,exercise_RayleighNoise_7.ply,3.3125,2.392857143,2.0,5.0,1.0,3.5
exercise_RayleighNoise_4.ply,exercise_RayleighNoise_5.ply,2.892857143,2.714285714,1.5,5.0,1.0,4.5
exercise_RayleighNoise_4.ply,exercise_RayleighNoise_7.ply,2.892857143,2.392857143,1.5,5.0,1.0,3.5
exercise_RayleighNoise_5.ply,exercise_RayleighNoise_7.ply,2.714285714,2.392857143,1.0,4.5,1.0,3.5
Facade00009_GaussianNoise_1.ply,Facade00009_GaussianNoise_3.ply,3.571428571,3.035714286,2.5,5.0,2.0,5.0
Facade00009_GaussianNoise_1.ply,Facade00009_GaussianNoise_4.ply,3.571428571,3.0,2.5,5.0,1.5,5.0
Facade00009_GaussianNoise_1.ply,Facade00009_GaussianNoise_5.ply,3.571428571,2.96875,2.5,5.0,1.0,4.5
Facade00009_GaussianNoise_1.ply,Facade00009_GaussianNoise_7.ply,3.571428571,2.0,2.5,5.0,1.0,3.5
Facade00009_GaussianNoise_3.ply,Facade00009_GaussianNoise_4.ply,3.035714286,3.0,2.0,5.0,1.5,5.0
Facade00009_GaussianNoise_3.ply,Facade00009_GaussianNoise_5.ply,3.035714286,2.96875,2.0,5.0,1.0,4.5
Facade00009_GaussianNoise_3.ply,Facade00009_GaussianNoise_7.ply,3.035714286,2.0,2.0,5.0,1.0,3.5
Facade00009_GaussianNoise_4.ply,Facade00009_GaussianNoise_5.ply,3.0,2.96875,1.5,5.0,1.0,4.5
Facade00009_GaussianNoise_4.ply,Facade00009_GaussianNoise_7.ply,3.0,2.0,1.5,5.0,1.0,3.5
Facade00009_GaussianNoise_5.ply,Facade00009_GaussianNoise_7.ply,2.96875,2.0,1.0,4.5,1.0,3.5
Facade00009_LocalLoss_1.ply,Facade00009_LocalLoss_2.ply,3.166666667,2.678571429,2.5,5.0,2.0,5.0
Facade00009_LocalLoss_1.ply,Facade00009_LocalLoss_3.ply,3.166666667,2.15625,2.5,5.0,1.5,5.0
Facade00009_LocalLoss_1.ply,Facade00009_LocalLoss_4.ply,3.166666667,1.678571429,2.5,5.0,1.0,4.5
Facade00009_LocalLoss_1.ply,Facade00009_LocalLoss_5.ply,3.166666667,1.59375,2.5,5.0,1.0,3.5
Facade00009_LocalLoss_2.ply,Facade00009_LocalLoss_3.ply,2.678571429,2.15625,2.0,5.0,1.5,5.0
Facade00009_LocalLoss_2.ply,Facade00009_LocalLoss_4.ply,2.678571429,1.678571429,2.0,5.0,1.0,4.5
Facade00009_LocalLoss_2.ply,Facade00009_LocalLoss_5.ply,2.678571429,1.59375,2.0,5.0,1.0,3.5
Facade00009_LocalLoss_3.ply,Facade00009_LocalLoss_4.ply,2.15625,1.678571429,1.5,5.0,1.0,4.5
Facade00009_LocalLoss_3.ply,Facade00009_LocalLoss_5.ply,2.15625,1.59375,1.5,5.0,1.0,3.5
Facade00009_LocalLoss_4.ply,Facade00009_LocalLoss_5.ply,1.678571429,1.59375,1.0,4.5,1.0,3.5
Facade00009_losslessG-limitlossyA_3.ply,Facade00009_losslessG-limitlossyA_4.ply,4.464285714,4.6,2.5,5.0,2.0,5.0
Facade00009_losslessG-limitlossyA_3.ply,Facade00009_losslessG-limitlossyA_5.ply,4.464285714,4.466666667,2.5,5.0,1.5,5.0
Facade00009_losslessG-limitlossyA_3.ply,Facade00009_losslessG-limitlossyA_6.ply,4.464285714,4.166666667,2.5,5.0,1.0,4.5
Facade00009_losslessG-limitlossyA_3.ply,Facade00009_losslessG-limitlossyA_7.ply,4.464285714,4.035714286,2.5,5.0,1.0,3.5
Facade00009_losslessG-limitlossyA_4.ply,Facade00009_losslessG-limitlossyA_5.ply,4.6,4.466666667,2.0,5.0,1.5,5.0
Facade00009_losslessG-limitlossyA_4.ply,Facade00009_losslessG-limitlossyA_6.ply,4.6,4.166666667,2.0,5.0,1.0,4.5
Facade00009_losslessG-limitlossyA_4.ply,Facade00009_losslessG-limitlossyA_7.ply,4.6,4.035714286,2.0,5.0,1.0,3.5
Facade00009_losslessG-limitlossyA_5.ply,Facade00009_losslessG-limitlossyA_6.ply,4.466666667,4.166666667,1.5,5.0,1.0,4.5
Facade00009_losslessG-limitlossyA_5.ply,Facade00009_losslessG-limitlossyA_7.ply,4.466666667,4.035714286,1.5,5.0,1.0,3.5
Facade00009_losslessG-limitlossyA_6.ply,Facade00009_losslessG-limitlossyA_7.ply,4.166666667,4.035714286,1.0,4.5,1.0,3.5
Facade00009_RayleighNoise_1.ply,Facade00009_RayleighNoise_3.ply,4.375,3.571428571,2.5,5.0,2.0,5.0
Facade00009_RayleighNoise_1.ply,Facade00009_RayleighNoise_4.ply,4.375,3.0,2.5,5.0,1.5,5.0
Facade00009_RayleighNoise_1.ply,Facade00009_RayleighNoise_5.ply,4.375,2.892857143,2.5,5.0,1.0,4.5
Facade00009_RayleighNoise_1.ply,Facade00009_RayleighNoise_7.ply,4.375,2.535714286,2.5,5.0,1.0,3.5
Facade00009_RayleighNoise_3.ply,Facade00009_RayleighNoise_4.ply,3.571428571,3.0,2.0,5.0,1.5,5.0
Facade00009_RayleighNoise_3.ply,Facade00009_RayleighNoise_5.ply,3.571428571,2.892857143,2.0,5.0,1.0,4.5
Facade00009_RayleighNoise_3.ply,Facade00009_RayleighNoise_7.ply,3.571428571,2.535714286,2.0,5.0,1.0,3.5
Facade00009_RayleighNoise_4.ply,Facade00009_RayleighNoise_5.ply,3.0,2.892857143,1.5,5.0,1.0,4.5
Facade00009_RayleighNoise_4.ply,Facade00009_RayleighNoise_7.ply,3.0,2.535714286,1.5,5.0,1.0,3.5
Facade00009_RayleighNoise_5.ply,Facade00009_RayleighNoise_7.ply,2.892857143,2.535714286,1.0,4.5,1.0,3.5
Facade00009_reconstruction_3.ply,Facade00009_reconstruction_4.ply,2.785714286,2.642857143,2.5,5.0,2.0,5.0
Facade00009_reconstruction_3.ply,Facade00009_reconstruction_5.ply,2.785714286,2.357142857,2.5,5.0,1.5,5.0
Facade00009_reconstruction_3.ply,Facade00009_reconstruction_6.ply,2.785714286,2.5,2.5,5.0,1.0,4.5
Facade00009_reconstruction_3.ply,Facade00009_reconstruction_7.ply,2.785714286,2.107142857,2.5,5.0,1.0,3.5
Facade00009_reconstruction_4.ply,Facade00009_reconstruction_5.ply,2.642857143,2.357142857,2.0,5.0,1.5,5.0
Facade00009_reconstruction_4.ply,Facade00009_reconstruction_6.ply,2.642857143,2.5,2.0,5.0,1.0,4.5
Facade00009_reconstruction_4.ply,Facade00009_reconstruction_7.ply,2.642857143,2.107142857,2.0,5.0,1.0,3.5
Facade00009_reconstruction_5.ply,Facade00009_reconstruction_6.ply,2.357142857,2.5,1.5,5.0,1.0,4.5
Facade00009_reconstruction_5.ply,Facade00009_reconstruction_7.ply,2.357142857,2.107142857,1.5,5.0,1.0,3.5
Facade00009_reconstruction_6.ply,Facade00009_reconstruction_7.ply,2.5,2.107142857,1.0,4.5,1.0,3.5
Facade00064_GaussianNoise_1.ply,Facade00064_GaussianNoise_3.ply,2.821428571,2.5,2.5,5.0,2.0,5.0
Facade00064_GaussianNoise_1.ply,Facade00064_GaussianNoise_4.ply,2.821428571,1.7,2.5,5.0,1.5,5.0
Facade00064_GaussianNoise_1.ply,Facade00064_GaussianNoise_5.ply,2.821428571,2.0,2.5,5.0,1.0,4.5
Facade00064_GaussianNoise_1.ply,Facade00064_GaussianNoise_7.ply,2.821428571,1.5,2.5,5.0,1.0,3.5
Facade00064_GaussianNoise_3.ply,Facade00064_GaussianNoise_4.ply,2.5,1.7,2.0,5.0,1.5,5.0
Facade00064_GaussianNoise_3.ply,Facade00064_GaussianNoise_5.ply,2.5,2.0,2.0,5.0,1.0,4.5
Facade00064_GaussianNoise_3.ply,Facade00064_GaussianNoise_7.ply,2.5,1.5,2.0,5.0,1.0,3.5
Facade00064_GaussianNoise_4.ply,Facade00064_GaussianNoise_5.ply,1.7,2.0,1.5,5.0,1.0,4.5
Facade00064_GaussianNoise_4.ply,Facade00064_GaussianNoise_7.ply,1.7,1.5,1.5,5.0,1.0,3.5
Facade00064_GaussianNoise_5.ply,Facade00064_GaussianNoise_7.ply,2.0,1.5,1.0,4.5,1.0,3.5
Facade00064_LocalOffset_1.ply,Facade00064_LocalOffset_2.ply,2.392857143,2.266666667,2.5,5.0,2.0,5.0
Facade00064_LocalOffset_1.ply,Facade00064_LocalOffset_3.ply,2.392857143,1.928571429,2.5,5.0,1.5,5.0
Facade00064_LocalOffset_1.ply,Facade00064_LocalOffset_4.ply,2.392857143,1.566666667,2.5,5.0,1.0,4.5
Facade00064_LocalOffset_1.ply,Facade00064_LocalOffset_5.ply,2.392857143,1.214285714,2.5,5.0,1.0,3.5
Facade00064_LocalOffset_2.ply,Facade00064_LocalOffset_3.ply,2.266666667,1.928571429,2.0,5.0,1.5,5.0
Facade00064_LocalOffset_2.ply,Facade00064_LocalOffset_4.ply,2.266666667,1.566666667,2.0,5.0,1.0,4.5
Facade00064_LocalOffset_2.ply,Facade00064_LocalOffset_5.ply,2.266666667,1.214285714,2.0,5.0,1.0,3.5
Facade00064_LocalOffset_3.ply,Facade00064_LocalOffset_4.ply,1.928571429,1.566666667,1.5,5.0,1.0,4.5
Facade00064_LocalOffset_3.ply,Facade00064_LocalOffset_5.ply,1.928571429,1.214285714,1.5,5.0,1.0,3.5
Facade00064_LocalOffset_4.ply,Facade00064_LocalOffset_5.ply,1.566666667,1.214285714,1.0,4.5,1.0,3.5
Facade00064_LocalRotation_1.ply,Facade00064_LocalRotation_2.ply,2.40625,1.464285714,2.5,5.0,2.0,5.0
Facade00064_LocalRotation_1.ply,Facade00064_LocalRotation_3.ply,2.40625,1.571428571,2.5,5.0,1.5,5.0
Facade00064_LocalRotation_1.ply,Facade00064_LocalRotation_4.ply,2.40625,1.035714286,2.5,5.0,1.0,4.5
Facade00064_LocalRotation_1.ply,Facade00064_LocalRotation_5.ply,2.40625,1.071428571,2.5,5.0,1.0,3.5
Facade00064_LocalRotation_2.ply,Facade00064_LocalRotation_3.ply,1.464285714,1.571428571,2.0,5.0,1.5,5.0
Facade00064_LocalRotation_2.ply,Facade00064_LocalRotation_4.ply,1.464285714,1.035714286,2.0,5.0,1.0,4.5
Facade00064_LocalRotation_2.ply,Facade00064_LocalRotation_5.ply,1.464285714,1.071428571,2.0,5.0,1.0,3.5
Facade00064_LocalRotation_3.ply,Facade00064_LocalRotation_4.ply,1.571428571,1.035714286,1.5,5.0,1.0,4.5
Facade00064_LocalRotation_3.ply,Facade00064_LocalRotation_5.ply,1.571428571,1.071428571,1.5,5.0,1.0,3.5
Facade00064_LocalRotation_4.ply,Facade00064_LocalRotation_5.ply,1.035714286,1.071428571,1.0,4.5,1.0,3.5
Facade00064_losslessG-limitlossyA_3.ply,Facade00064_losslessG-limitlossyA_4.ply,4.666666667,4.535714286,2.5,5.0,2.0,5.0
Facade00064_losslessG-limitlossyA_3.ply,Facade00064_losslessG-limitlossyA_5.ply,4.666666667,3.821428571,2.5,5.0,1.5,5.0
Facade00064_losslessG-limitlossyA_3.ply,Facade00064_losslessG-limitlossyA_6.ply,4.666666667,3.214285714,2.5,5.0,1.0,4.5
Facade00064_losslessG-limitlossyA_3.ply,Facade00064_losslessG-limitlossyA_7.ply,4.666666667,1.875,2.5,5.0,1.0,3.5
Facade00064_losslessG-limitlossyA_4.ply,Facade00064_losslessG-limitlossyA_5.ply,4.535714286,3.821428571,2.0,5.0,1.5,5.0
Facade00064_losslessG-limitlossyA_4.ply,Facade00064_losslessG-limitlossyA_6.ply,4.535714286,3.214285714,2.0,5.0,1.0,4.5
Facade00064_losslessG-limitlossyA_4.ply,Facade00064_losslessG-limitlossyA_7.ply,4.535714286,1.875,2.0,5.0,1.0,3.5
Facade00064_losslessG-limitlossyA_5.ply,Facade00064_losslessG-limitlossyA_6.ply,3.821428571,3.214285714,1.5,5.0,1.0,4.5
Facade00064_losslessG-limitlossyA_5.ply,Facade00064_losslessG-limitlossyA_7.ply,3.821428571,1.875,1.5,5.0,1.0,3.5
Facade00064_losslessG-limitlossyA_6.ply,Facade00064_losslessG-limitlossyA_7.ply,3.214285714,1.875,1.0,4.5,1.0,3.5
Facade00064_RayleighNoise_1.ply,Facade00064_RayleighNoise_3.ply,4.066666667,2.678571429,2.5,5.0,2.0,5.0
Facade00064_RayleighNoise_1.ply,Facade00064_RayleighNoise_4.ply,4.066666667,2.71875,2.5,5.0,1.5,5.0
Facade00064_RayleighNoise_1.ply,Facade00064_RayleighNoise_5.ply,4.066666667,2.333333333,2.5,5.0,1.0,4.5
Facade00064_RayleighNoise_1.ply,Facade00064_RayleighNoise_7.ply,4.066666667,1.928571429,2.5,5.0,1.0,3.5
Facade00064_RayleighNoise_3.ply,Facade00064_RayleighNoise_4.ply,2.678571429,2.71875,2.0,5.0,1.5,5.0
Facade00064_RayleighNoise_3.ply,Facade00064_RayleighNoise_5.ply,2.678571429,2.333333333,2.0,5.0,1.0,4.5
Facade00064_RayleighNoise_3.ply,Facade00064_RayleighNoise_7.ply,2.678571429,1.928571429,2.0,5.0,1.0,3.5
Facade00064_RayleighNoise_4.ply,Facade00064_RayleighNoise_5.ply,2.71875,2.333333333,1.5,5.0,1.0,4.5
Facade00064_RayleighNoise_4.ply,Facade00064_RayleighNoise_7.ply,2.71875,1.928571429,1.5,5.0,1.0,3.5
Facade00064_RayleighNoise_5.ply,Facade00064_RayleighNoise_7.ply,2.333333333,1.928571429,1.0,4.5,1.0,3.5
